Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Precipitation(mm),Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
02-09-2024 03:17,Truck_5,-39.3791,-53.1316,149,Delayed,19.8,51.3,38.30551389,Heavy,24,386,6,Mechanical Failure,87.2,208,1
20-07-2024 16:26,Truck_5,46.2788,41.3453,338,In Transit,20.6,65,6.254440521,Detour,56,421,2,Mechanical Failure,86.9,142,0
19-08-2024 00:05,Truck_7,-65.9199,-160.2292,252,In Transit,27.1,59.8,0.715419736,Detour,53,457,8,Traffic,95.4,273,0
04-03-2024 10:19,Truck_5,-32.2707,98.1472,330,Delivered,26.5,59.2,4.276343242,Clear,51,274,3,Traffic,69.1,139,0
01-10-2024 07:42,Truck_5,73.392,-62.3138,464,Delayed,28.2,61.4,12.7618142,Heavy,20,177,3,Weather,60.3,279,1
02-02-2024 12:51,Truck_8,77.7678,-165.1979,141,Delayed,27.7,55,1.738697496,Clear,12,432,10,Mechanical Failure,87.5,278,1
31-10-2024 06:24,Truck_5,-2.8228,75.2804,463,In Transit,19.5,64.4,6.07278749,Detour,32,244,1,Traffic,69.8,294,0
01-12-2024 04:41,Truck_8,-74.278,137.456,223,In Transit,25.2,54.1,4.017028018,Detour,45,121,1,Mechanical Failure,85.9,153,0
15-03-2024 02:17,Truck_10,-21.5797,129.7599,301,In Transit,18.5,75.3,9.553132593,Clear,39,140,6,Weather,78.5,208,0
05-03-2024 22:52,Truck_10,35.9521,5.775,195,Delivered,26.9,79.8,11.16099762,Clear,57,190,2,Traffic,60.6,235,0
26-10-2024 23:46,Truck_7,-8.7267,-140.3988,310,Delivered,23.8,72.4,7.388793587,Clear,53,277,4,Mechanical Failure,91.3,122,0
17-03-2024 17:11,Truck_2,-56.1219,135.4235,100,In Transit,23.6,64.3,6.066007544,Detour,29,276,5,Mechanical Failure,89.1,198,0
13-01-2024 15:51,Truck_1,23.2259,110.6901,147,In Transit,18.7,68.5,7.610684921,Heavy,25,439,9,,75.2,266,1
30-05-2024 23:00,Truck_9,-53.6993,79.0096,251,Delayed,22.8,62.9,5.612500209,Heavy,52,173,3,Mechanical Failure,72.9,268,1
31-07-2024 22:57,Truck_7,-3.822,-40.3169,108,Delivered,26.6,61.7,13.30370887,Detour,47,122,7,Weather,64.6,116,0
13-06-2024 04:47,Truck_6,-48.053,-175.0849,340,In Transit,27.9,69.1,11.7549839,Clear,32,162,2,Weather,90.9,300,0
06-07-2024 15:59,Truck_3,68.132,-51.5071,167,Delayed,21.6,54.6,28.62280918,Clear,46,240,10,Weather,60.5,278,1
28-02-2024 12:30,Truck_3,-80.4289,177.558,488,Delivered,24.9,79.2,8.662913923,Heavy,52,290,10,Traffic,82.5,248,1
22-03-2024 06:45,Truck_8,42.9526,146.6224,330,Delivered,24.4,79.5,9.904340701,Clear,19,110,7,,66.3,109,0
29-01-2024 19:22,Truck_9,-40.5556,55.0777,177,Delivered,25.6,71.9,14.71089273,Detour,20,193,6,Mechanical Failure,95.5,182,0
09-07-2024 02:11,Truck_4,-12.7845,-147.2449,132,Delivered,22.9,66.5,9.453063632,Clear,35,209,6,Mechanical Failure,94.3,122,0
20-06-2024 13:30,Truck_6,-63.6304,164.185,208,Delayed,22.5,65.9,7.846644229,Heavy,38,462,7,Weather,83.1,193,1
01-06-2024 00:41,Truck_6,21.8816,128.7922,348,Delayed,25.8,62.9,10.71381434,Detour,24,352,6,Weather,96.5,164,1
23-03-2024 20:27,Truck_4,-85.9619,103.5733,156,In Transit,19.4,75.2,7.728920724,Heavy,44,135,1,Weather,66.6,108,1
18-04-2024 04:50,Truck_5,-36.6154,-46.3008,468,Delivered,26.6,59,4.445683701,Heavy,16,144,4,Weather,86.8,276,1
26-06-2024 09:25,Truck_7,-85.0916,68.3039,142,Delayed,28.4,67.3,12.80148274,Detour,30,181,6,Weather,84.3,104,1
04-02-2024 01:08,Truck_10,-13.6168,-165.0825,349,In Transit,21.1,55.1,32.79488294,Heavy,13,453,10,Weather,65.1,111,1
01-04-2024 16:27,Truck_4,42.6032,146.1485,226,Delivered,23.9,61.2,7.664077308,Heavy,13,211,2,Mechanical Failure,67.5,232,1
14-08-2024 21:28,Truck_2,86.8195,-21.0786,481,In Transit,22.4,77.9,9.763221766,Detour,25,143,8,Traffic,71.4,124,0
03-10-2024 18:21,Truck_5,-82.6294,-72.3332,448,Delivered,20.1,65.7,6.399553845,Clear,20,180,7,Mechanical Failure,61.7,253,0
25-03-2024 12:22,Truck_5,41.9728,81.4274,441,Delayed,18.9,67,7.111027385,Detour,48,359,8,Mechanical Failure,76,300,1
12-09-2024 22:46,Truck_10,-7.3863,-44.8767,470,Delivered,25.1,70.3,13.53392187,Heavy,11,417,3,Mechanical Failure,76.5,126,1
03-05-2024 22:24,Truck_10,-21.2573,12.4574,459,In Transit,26.4,50.6,0.627349747,Heavy,17,222,9,Traffic,94.9,265,1
27-05-2024 09:56,Truck_6,-33.9378,-176.3102,324,In Transit,27.7,54.8,0.875722354,Clear,46,344,10,Traffic,70.7,105,0
25-05-2024 08:35,Truck_8,23.9115,179.0046,194,Delayed,24.9,57.9,26.21959745,Detour,10,220,3,,77.3,172,1
20-03-2024 08:55,Truck_9,-80.5196,-2.9668,334,Delivered,22.8,61.1,9.856936661,Clear,52,389,2,Traffic,88,123,0
23-05-2024 15:33,Truck_2,45.8603,148.4775,179,Delivered,25.5,75.8,14.32386075,Clear,19,139,9,Traffic,83.5,282,0
19-10-2024 23:58,Truck_8,60.0491,-175.5019,401,Delayed,27.1,67.2,12.10202882,Detour,51,487,3,Weather,86.3,238,1
11-04-2024 04:39,Truck_10,-33.9528,-54.2201,384,In Transit,24.2,72.5,8.603698408,Heavy,50,131,3,Weather,80.1,141,1
10-03-2024 06:12,Truck_9,7.9549,-109.2897,434,Delivered,22,69.2,5.149255535,Heavy,17,233,10,,63.4,138,1
28-12-2024 10:46,Truck_10,-6.9237,20.9631,366,Delayed,18.7,59.1,30.23572389,Detour,39,466,6,Traffic,82.7,109,1
06-05-2024 07:22,Truck_3,-80.5883,-167.4673,269,In Transit,27.7,57.5,3.440197194,Detour,54,288,6,,89.8,116,0
17-01-2024 04:29,Truck_1,-60.3563,95.7232,292,Delivered,22.7,61,5.443269793,Clear,42,358,9,Mechanical Failure,77.7,256,0
28-09-2024 01:41,Truck_6,-83.3207,19.9119,288,Delivered,25.4,62,13.57760474,Clear,54,154,2,Traffic,71.9,211,0
06-03-2024 02:39,Truck_8,-54.4964,-93.8603,286,Delivered,20.7,59,38.71453265,Heavy,43,387,4,Traffic,60.7,134,1
16-08-2024 05:55,Truck_7,66.5399,160.551,155,Delayed,24,72.4,8.30950123,Detour,28,398,6,Traffic,63.8,278,1
07-08-2024 09:39,Truck_8,16.1144,-24.4118,488,Delivered,26.5,66.6,12.84719647,Heavy,41,104,1,Mechanical Failure,67.1,151,1
30-04-2024 20:36,Truck_8,-84.9601,17.4992,386,In Transit,21.8,79.7,9.548794303,Detour,15,463,1,Traffic,75,224,0
03-07-2024 12:38,Truck_3,-62.6441,-34.4446,153,Delivered,20.7,55.3,27.22382094,Detour,55,304,8,,79.5,147,0
27-04-2024 09:13,Truck_5,82.9727,171.1469,317,Delayed,26.5,52.7,2.111567464,Heavy,37,427,2,Traffic,69.9,233,1
11-12-2024 16:22,Truck_5,-50.8081,11.3148,281,In Transit,28,73.5,10.828815,Detour,43,390,5,Mechanical Failure,86.4,153,0
30-04-2024 19:31,Truck_8,67.8612,174.7961,473,Delayed,24.8,61.7,9.625598642,Heavy,19,360,10,Weather,97.3,186,1
26-03-2024 15:40,Truck_7,52.0415,-64.6403,221,Delivered,25.2,68.5,11.36429583,Detour,41,101,9,,99.3,287,0
19-02-2024 23:24,Truck_2,-74.9003,146.0765,276,In Transit,29.2,77.1,11.6797462,Clear,39,483,7,,71.5,157,0
15-09-2024 01:08,Truck_5,-10.7414,-56.5849,331,Delivered,21.6,61.2,9.246915378,Heavy,24,450,8,Traffic,64.4,123,1
07-05-2024 12:49,Truck_2,77.436,42.529,249,Delivered,24.3,78.8,5.042603568,Heavy,13,125,2,Mechanical Failure,78.7,165,1
30-06-2024 04:50,Truck_1,-39.701,158.9084,379,Delayed,23.8,78.8,8.322834578,Detour,22,361,5,Weather,89.3,112,1
08-11-2024 03:31,Truck_10,65.9337,130.6003,489,In Transit,18.4,59.9,28.87348819,Detour,28,136,9,Traffic,74.3,272,0
27-09-2024 15:16,Truck_8,-3.7749,-110.6148,211,In Transit,19.8,52.8,39.33911717,Heavy,23,423,1,Traffic,80.6,185,1
26-10-2024 22:42,Truck_8,-22.1627,-58.0963,454,In Transit,18.9,50.9,25.87488986,Detour,45,230,7,Weather,70.2,116,0
23-09-2024 14:50,Truck_10,-7.7974,-150.3367,427,In Transit,23.9,56.2,36.1709368,Heavy,31,443,3,,89,148,1
19-08-2024 08:18,Truck_7,-47.9015,-121.4183,332,In Transit,24.4,69.5,7.29530654,Heavy,27,343,5,Traffic,87.6,235,1
20-10-2024 12:32,Truck_1,64.0594,-102.2596,195,In Transit,19.3,70.6,6.814770075,Heavy,34,134,2,Traffic,98.2,220,1
27-07-2024 09:16,Truck_9,38.5127,-17.3878,249,Delivered,23.6,74.3,8.435114768,Detour,45,482,7,Mechanical Failure,66.8,246,0
26-11-2024 11:25,Truck_4,53.447,-162.7863,274,Delayed,22,51.1,36.16684248,Heavy,38,175,4,Traffic,64,271,1
23-05-2024 20:20,Truck_6,77.998,-97.0043,272,In Transit,19,72.1,6.392468319,Detour,32,113,6,,94.9,119,0
26-08-2024 13:29,Truck_1,-83.1143,74.21,214,Delayed,27,55,1.958198896,Clear,18,319,3,Mechanical Failure,67,127,1
15-01-2024 08:13,Truck_6,14.4593,157.9293,487,Delayed,18.7,62,5.468925207,Detour,35,432,9,,72.3,247,1
11-10-2024 10:29,Truck_10,-48.6056,-11.5509,420,Delayed,29.9,64.6,12.88720509,Heavy,34,282,10,Mechanical Failure,79.4,134,1
17-05-2024 11:54,Truck_5,-11.6172,47.739,135,Delayed,24.7,67.1,5.06205925,Heavy,26,380,7,Traffic,64.6,109,1
16-08-2024 22:23,Truck_1,17.7318,-166.4083,269,In Transit,25.2,63.5,13.24370079,Detour,19,262,7,Weather,71.6,295,0
22-08-2024 09:00,Truck_2,-31.4958,-37.5932,419,Delivered,21,74.2,5.014760484,Clear,29,386,9,Traffic,95.1,186,0
02-09-2024 16:36,Truck_6,79.6896,84.1175,407,Delivered,23.5,77.7,8.82603249,Detour,55,351,6,,68.4,168,0
16-12-2024 12:03,Truck_9,-79.5331,-178.6658,331,In Transit,24.2,74,6.533143489,Detour,60,225,8,,61,142,0
27-02-2024 15:58,Truck_1,63.9549,-128.7581,444,In Transit,20.8,63.9,7.327594904,Heavy,38,203,1,Weather,73.7,201,1
16-10-2024 12:27,Truck_1,61.1522,5.9286,319,In Transit,29.1,61.3,10.88382309,Detour,24,392,7,,72.8,123,0
27-04-2024 12:02,Truck_10,-26.3913,-155.6326,402,Delivered,21,66.3,7.86244248,Clear,52,306,10,Weather,70.1,251,0
07-08-2024 08:25,Truck_10,14.8779,-139.1721,269,Delayed,19,73.6,8.177956457,Clear,50,307,3,Mechanical Failure,68.1,102,1
23-07-2024 23:11,Truck_10,49.6418,-121.3862,318,In Transit,22.5,59.3,33.7012527,Heavy,18,331,9,,97.3,273,1
23-09-2024 02:31,Truck_3,-48.6654,115.3562,388,Delivered,24.6,74.3,9.719616457,Detour,29,461,1,Mechanical Failure,68.1,159,0
18-10-2024 06:34,Truck_6,38.047,-80.0446,166,Delayed,26.9,58.3,3.93936174,Clear,29,283,3,Weather,64.1,113,1
23-04-2024 08:06,Truck_10,9.8934,13.9028,338,Delivered,28.7,65.6,11.95741203,Heavy,45,348,8,Traffic,96.1,230,1
15-02-2024 19:39,Truck_4,-43.0411,-154.0658,457,In Transit,18.7,52.7,37.51790274,Clear,52,366,4,,93.1,275,0
17-06-2024 14:27,Truck_6,-71.8307,-53.6072,274,Delivered,21.5,74,8.189084965,Heavy,23,448,5,Mechanical Failure,74.7,200,1
19-07-2024 13:04,Truck_7,16.1221,79.0279,332,Delayed,19.2,56.9,23.13059394,Detour,27,357,2,,87.8,217,1
30-09-2024 14:31,Truck_4,1.3877,64.0078,388,In Transit,27.4,50.6,2.092108035,Detour,58,401,5,Mechanical Failure,81.4,196,0
06-08-2024 22:02,Truck_10,30.3691,-111.1134,377,Delivered,18.2,51.7,25.87850003,Detour,34,306,8,Traffic,87.9,139,0
04-03-2024 23:39,Truck_2,53.517,152.1576,265,Delivered,23.5,78.4,5.71990618,Clear,60,107,3,Weather,62.4,237,0
09-06-2024 06:11,Truck_8,-20.984,-125.2428,316,Delayed,19.8,70.6,7.859713016,Detour,18,194,4,Mechanical Failure,95.8,240,1
03-08-2024 20:36,Truck_6,-59.8257,-2.9502,239,In Transit,28.7,64,12.58796984,Clear,35,469,3,Weather,63.9,293,0
14-04-2024 08:17,Truck_3,-49.2845,40.5814,241,Delayed,21.4,70.9,6.06128875,Clear,48,121,4,Weather,75.3,195,1
28-07-2024 07:33,Truck_10,88.2246,-148.6037,326,Delayed,27.2,69.3,12.52563882,Detour,24,492,9,Weather,72.5,223,1
13-09-2024 12:35,Truck_2,-13.535,94.6256,357,Delivered,24,76.1,5.92576727,Detour,39,339,9,Traffic,97.8,146,0
05-09-2024 05:28,Truck_6,57.1287,148.1805,279,Delivered,19.6,55.9,33.37066546,Heavy,30,187,9,Traffic,90.5,126,1
02-01-2024 07:22,Truck_2,-61.8546,43.8074,106,Delivered,26.7,53.3,0.197033482,Detour,39,128,5,Weather,88,117,0
08-11-2024 05:03,Truck_7,9.0931,-155.6411,381,In Transit,20,52.9,39.07005495,Clear,13,216,5,Weather,87.3,160,0
15-11-2024 06:42,Truck_7,-19.6632,-133.2353,416,Delivered,20.5,61.9,8.606232919,Detour,51,172,1,Weather,75.5,112,0
16-12-2024 21:09,Truck_9,43.4429,-106.3154,147,Delayed,19,73.2,8.066268621,Detour,60,260,5,Mechanical Failure,77.2,216,1
27-03-2024 02:27,Truck_3,-24.6226,30.2486,277,In Transit,28.1,55.1,3.738173983,Clear,44,111,3,Weather,91.8,282,0
29-09-2024 14:00,Truck_1,5.6237,177.8639,116,Delivered,23,79.6,6.868632936,Detour,55,362,1,,96.6,222,0
08-10-2024 14:00,Truck_7,-49.8421,-83.2963,324,Delivered,22.2,62.9,8.798034147,Heavy,50,365,7,Weather,95.8,210,1
23-12-2024 22:24,Truck_1,22.5359,82.6248,325,In Transit,26,56,0.997078706,Clear,34,359,4,,72.2,248,0
03-06-2024 09:40,Truck_10,30.8916,173.4833,245,Delivered,22,61.2,7.985096086,Detour,22,480,6,Weather,89.3,284,0
26-06-2024 11:19,Truck_5,3.0051,-89.4957,424,Delivered,23.2,50.2,32.65572707,Clear,55,385,9,Weather,83.2,228,0
13-12-2024 17:26,Truck_5,-9.8416,87.3444,467,Delayed,26.5,62.1,11.75294701,Heavy,54,222,2,Traffic,97.3,259,1
24-03-2024 12:07,Truck_4,-84.6425,70.457,262,In Transit,23.4,62,7.645712262,Heavy,36,272,7,,82.9,146,1
17-09-2024 03:48,Truck_7,1.8375,71.811,356,Delivered,21.6,60.4,8.671345665,Clear,45,292,1,Mechanical Failure,94.3,196,0
23-09-2024 17:43,Truck_6,-69.8671,-68.073,166,Delayed,20.4,70.2,8.52138005,Clear,19,391,5,,74,238,1
19-11-2024 04:06,Truck_4,72.8374,179.4522,349,In Transit,25.6,53.9,3.986277341,Heavy,26,189,9,Weather,77.1,285,1
13-08-2024 01:42,Truck_7,50.8775,-155.5478,338,Delivered,26.8,68.3,12.22745907,Detour,45,458,9,Mechanical Failure,76.7,191,0
08-08-2024 13:11,Truck_5,23.7118,-92.9098,273,Delivered,19.9,63.6,8.532397587,Clear,27,265,8,Weather,77,243,0
09-09-2024 10:53,Truck_7,65.9641,85.9925,239,In Transit,25.8,56,2.697546311,Detour,50,274,7,Weather,88.3,261,0
27-11-2024 09:05,Truck_9,41.7285,131.8376,278,Delivered,22.8,52.9,36.12706463,Heavy,18,104,4,Traffic,71.2,190,1
29-04-2024 15:32,Truck_1,-79.2933,52.6196,412,Delayed,20.2,65,9.610745554,Clear,14,230,2,Mechanical Failure,72.9,249,1
30-12-2024 19:22,Truck_6,78.1285,162.4365,125,In Transit,25.4,61.5,10.08752619,Detour,50,408,6,,83.4,221,0
19-12-2024 21:18,Truck_8,56.5445,31.2501,404,Delivered,24.7,74.2,7.964545569,Heavy,23,459,1,Traffic,71.7,127,1
06-09-2024 12:53,Truck_9,44.2451,-34.2571,392,Delivered,29.1,51.3,2.198291691,Clear,35,434,7,,70.8,249,0
30-12-2024 07:08,Truck_7,-27.8944,104.517,145,Delivered,29.8,75.7,13.29100959,Detour,60,287,9,Traffic,87.6,216,0
16-11-2024 16:38,Truck_4,77.0206,0.8221,485,Delayed,24.6,50.3,35.88662905,Heavy,11,155,1,Mechanical Failure,84.9,161,1
08-06-2024 09:09,Truck_4,72.3311,-105.9002,312,Delayed,19.1,52,37.34255102,Detour,50,263,2,,87.6,123,1
24-04-2024 17:57,Truck_6,-30.4204,70.9998,286,In Transit,25.1,56.2,4.149776794,Detour,50,408,10,Traffic,99.3,148,0
01-03-2024 20:32,Truck_3,-71.5279,-171.9428,396,In Transit,23,61.1,5.206781957,Clear,14,439,8,,91.9,119,0
23-02-2024 18:40,Truck_1,-53.2492,-17.118,352,Delivered,26.6,70.3,14.9375495,Detour,12,260,7,Traffic,77.4,267,0
25-09-2024 05:14,Truck_7,-30.8076,-167.4756,410,Delivered,28.4,52.7,3.52900136,Detour,48,352,8,Weather,95.5,213,0
09-03-2024 19:11,Truck_10,-44.764,-118.3579,484,Delayed,22.8,53.7,23.01999083,Clear,18,176,4,Weather,73.7,131,1
29-01-2024 14:54,Truck_1,47.5743,144.998,152,In Transit,18.7,68.6,7.605281447,Clear,51,483,2,Weather,87.8,163,0
07-10-2024 17:53,Truck_5,-23.2761,-88.0696,329,Delivered,27.3,68.4,10.44395833,Detour,57,418,1,Traffic,90,101,0
17-10-2024 15:23,Truck_3,-18.8295,76.8645,314,Delayed,23.8,63.7,8.223149235,Detour,41,117,8,,69.5,147,1
30-01-2024 00:58,Truck_3,58.3197,0.0698,121,In Transit,27.2,71.1,10.1888761,Detour,44,340,8,,74.6,286,0
15-08-2024 08:04,Truck_1,-84.8788,-37.2609,428,Delivered,24.1,58.4,21.04832599,Detour,11,111,6,Weather,81.1,111,0
06-02-2024 09:01,Truck_10,28.387,33.4827,113,In Transit,23,73.4,6.338789611,Detour,50,309,8,Traffic,71.7,293,0
08-01-2024 14:39,Truck_7,87.018,-27.3053,201,Delayed,27.9,64.4,10.92309196,Clear,30,198,7,Weather,93.9,276,1
11-04-2024 06:00,Truck_8,-9.7509,-86.2981,227,Delayed,28.3,62.8,13.13785847,Detour,30,400,4,Traffic,68.2,194,1
20-03-2024 21:32,Truck_2,79.8212,-21.6975,445,Delivered,25.3,57.9,4.75464895,Detour,38,364,1,Traffic,93.6,275,0
29-04-2024 10:31,Truck_2,33.0027,-70.5854,407,In Transit,29.6,64.3,14.82631279,Heavy,10,102,6,,98.5,133,1
20-12-2024 11:12,Truck_8,-12.452,-174.3397,135,In Transit,22.9,60.9,5.454567165,Heavy,42,379,8,Traffic,93.2,159,1
05-07-2024 18:54,Truck_1,-19.6171,-163.0539,160,Delivered,22.3,69.7,8.388311089,Detour,37,255,7,Traffic,66.8,170,0
27-02-2024 01:39,Truck_5,13.7939,25.2973,472,In Transit,22.7,53,36.67845629,Heavy,30,389,6,Weather,86.8,232,1
11-10-2024 19:36,Truck_10,-46.8643,158.7293,408,In Transit,19.5,65.2,7.123066661,Detour,25,230,3,Traffic,61.9,245,0
28-12-2024 10:23,Truck_4,-35.2452,78.2544,306,Delayed,26.1,74.8,13.59326201,Heavy,37,232,7,,77.1,289,1
28-01-2024 02:18,Truck_3,17.5448,-68.5291,107,In Transit,28.6,54.6,1.673582255,Detour,52,180,1,Traffic,89.8,194,0
11-10-2024 05:31,Truck_2,-87.1408,-147.3922,155,Delivered,26.9,75,11.64131428,Detour,25,446,5,Mechanical Failure,96.8,176,0
07-10-2024 13:44,Truck_10,-73.5498,115.0268,414,Delivered,26.8,73.9,13.12310437,Heavy,14,130,1,Mechanical Failure,86.9,267,1
07-06-2024 10:37,Truck_5,75.223,158.8602,177,Delayed,19.9,58.4,20.35882458,Clear,57,335,5,Weather,98.6,283,1
20-12-2024 04:15,Truck_9,-40.8267,51.4673,118,Delivered,26.8,65.4,13.61490577,Detour,21,475,1,Mechanical Failure,96.9,165,0
11-02-2024 21:05,Truck_1,-80.2129,116.4288,438,In Transit,25,65.2,11.61625172,Detour,49,421,3,,82.4,273,0
22-02-2024 20:07,Truck_1,18.761,139.9566,154,Delayed,26.8,56,4.944896763,Clear,13,413,8,Traffic,73.8,220,1
25-05-2024 08:22,Truck_8,9.1346,9.0052,320,In Transit,24.3,77,6.408189077,Clear,56,410,3,Traffic,73.4,141,0
03-07-2024 12:21,Truck_1,-28.6942,-75.4244,402,Delayed,20.3,56.6,39.88667792,Detour,52,149,4,Weather,82.6,158,1
28-01-2024 23:24,Truck_7,23.9592,-88.7602,443,Delivered,18.9,68.8,9.414013213,Clear,36,159,2,Weather,86.3,171,0
10-06-2024 09:00,Truck_7,68.1545,43.8007,246,In Transit,22,58.1,28.9349355,Heavy,54,128,7,Traffic,61,265,1
08-03-2024 23:13,Truck_9,76.0358,53.043,146,In Transit,20.7,50.6,27.86440562,Clear,28,201,10,Weather,75.9,178,0
27-07-2024 10:13,Truck_1,-30.0307,157.1442,108,Delivered,23,73.4,8.055858292,Clear,13,324,2,Mechanical Failure,77.9,233,0
10-09-2024 19:41,Truck_1,-79.2584,125.5026,152,Delivered,22.8,65.2,9.672933577,Heavy,33,386,4,Weather,63.3,227,1
27-04-2024 03:04,Truck_10,-86.6606,29.6786,361,Delayed,29.7,62.2,10.21813402,Detour,35,131,9,,61.8,253,1
22-04-2024 22:47,Truck_2,-60.0975,-13.7518,495,In Transit,23.8,69.8,6.579612017,Heavy,22,487,9,Weather,86.1,108,1
09-01-2024 03:30,Truck_5,50.475,-168.8578,187,In Transit,24.5,73.1,9.360841702,Clear,23,382,7,Weather,67.4,149,0
09-12-2024 09:35,Truck_3,20.9244,-59.3367,202,Delayed,26.5,77.8,14.17817407,Clear,31,298,8,,60.6,102,1
07-03-2024 03:32,Truck_4,-8.4784,117.2494,384,Delivered,24.5,62.2,7.983721577,Clear,45,418,7,,75.8,298,0
04-08-2024 03:11,Truck_8,-30.809,-126.7483,486,In Transit,25.8,64.9,11.7493141,Clear,31,136,9,Traffic,85.4,178,0
10-12-2024 18:38,Truck_8,17.9831,-135.1026,488,In Transit,25.4,64.3,10.67288803,Clear,14,254,1,Weather,84,250,0
17-11-2024 12:35,Truck_8,-28.2385,-87.7617,244,Delayed,29.1,67.2,11.71717627,Heavy,18,118,5,Traffic,70.5,290,1
03-11-2024 00:16,Truck_2,18.1994,40.5771,193,In Transit,25.7,64,11.47437276,Heavy,33,335,8,Mechanical Failure,90,240,1
20-10-2024 02:07,Truck_7,-3.5038,21.9533,268,Delivered,18.7,69.5,6.867880235,Heavy,39,101,9,Mechanical Failure,77.1,205,1
09-01-2024 21:49,Truck_2,88.528,-0.3595,375,Delayed,19.2,72.9,5.000403826,Detour,58,119,7,,96.9,213,1
22-07-2024 11:45,Truck_9,-24.7838,-21.176,465,In Transit,28,59.6,1.051360598,Clear,51,305,10,Mechanical Failure,96.9,153,0
30-08-2024 12:04,Truck_10,56.1373,82.4192,258,Delayed,19.3,74.2,8.702839806,Detour,52,407,8,Weather,84.7,245,1
20-11-2024 18:45,Truck_1,-13.2882,-171.9473,254,Delivered,27.3,71.7,11.89054106,Detour,38,279,10,Traffic,91.5,111,0
24-11-2024 01:13,Truck_10,68.9345,172.152,456,In Transit,20.9,71.2,6.776995116,Clear,46,414,10,Mechanical Failure,90.6,280,0
26-01-2024 17:18,Truck_7,-80.9601,52.614,158,In Transit,29.7,78.2,11.68058758,Heavy,43,334,5,Weather,72.7,181,1
23-07-2024 23:58,Truck_5,57.2271,59.2588,158,Delayed,25.9,51.3,2.542421739,Detour,46,308,7,,64.6,115,1
21-04-2024 07:23,Truck_10,82.6307,-111.6216,260,Delivered,23.2,56.3,26.18378405,Clear,57,329,7,Mechanical Failure,77.9,258,0
29-05-2024 19:41,Truck_2,53.0221,110.4363,249,In Transit,21.4,56.6,36.37891951,Detour,49,398,10,Mechanical Failure,67.3,279,0
15-02-2024 12:50,Truck_6,21.6362,35.7292,224,Delayed,28.3,69,14.65806868,Clear,20,445,6,,60.1,259,1
21-04-2024 22:20,Truck_8,-0.5646,175.2938,162,Delivered,29.4,65.9,14.99637427,Detour,40,262,2,Traffic,61.5,298,0
07-09-2024 01:59,Truck_4,-53.9744,-52.4536,160,Delivered,20.7,63.1,9.373007294,Clear,52,488,3,Mechanical Failure,79.6,246,0
26-04-2024 07:24,Truck_8,70.9071,-64.7863,260,Delivered,18.8,55,25.16286594,Detour,13,428,2,Weather,73.9,198,0
23-03-2024 13:50,Truck_7,-32.3196,-16.4458,245,In Transit,23.3,59.8,25.92161565,Clear,28,142,5,,80.7,160,0
05-04-2024 13:50,Truck_7,-9.6291,39.6506,495,Delivered,25.1,75.5,14.88820186,Detour,39,234,1,,74.8,203,0
24-08-2024 01:36,Truck_8,-69.5639,-74.6473,236,Delayed,18.2,50.5,23.70905154,Clear,20,260,2,Weather,61.1,278,1
07-11-2024 04:03,Truck_9,49.043,-4.5352,259,Delivered,21.3,79.3,7.482868309,Detour,49,276,2,,99.1,259,0
20-09-2024 16:44,Truck_7,69.7608,-77.0188,227,Delivered,27.6,68.1,11.50971208,Detour,60,399,1,Traffic,64.1,126,0
06-11-2024 21:58,Truck_7,27.4034,-35.8705,204,In Transit,20.5,60.2,6.059319205,Clear,26,460,5,,66.9,231,0
30-03-2024 12:05,Truck_10,-31.4314,-110.7069,384,Delayed,18.5,79,6.272131801,Detour,21,185,8,Weather,68.1,143,1
24-05-2024 00:02,Truck_6,63.5554,151.4083,187,Delayed,18.9,60.3,8.984578451,Clear,34,223,1,Weather,85.3,197,1
26-01-2024 08:28,Truck_3,86.6663,-8.1036,302,Delivered,19.5,64.5,7.563443224,Detour,38,149,10,,69,213,0
18-05-2024 14:34,Truck_3,62.9549,134.6387,177,In Transit,24.7,70.6,6.117223568,Heavy,58,301,1,Mechanical Failure,82.7,254,1
19-05-2024 11:10,Truck_2,57.555,179.2349,448,In Transit,21.5,55.7,22.9398622,Heavy,55,500,2,Mechanical Failure,86.7,173,1
19-10-2024 16:07,Truck_5,-8.3428,-26.2702,197,In Transit,22.9,71.9,9.901750217,Clear,18,387,9,,71,140,0
12-04-2024 19:29,Truck_10,-51.6025,114.3963,428,In Transit,28.6,77.7,12.05388452,Heavy,14,175,9,Traffic,96.2,115,1
29-02-2024 23:31,Truck_8,-30.946,-65.5352,435,Delayed,24.7,75.3,8.717692053,Heavy,41,245,2,Weather,87.1,232,1
03-10-2024 16:09,Truck_6,-47.3503,-100.2211,309,In Transit,20.2,65.8,8.688535647,Detour,26,105,9,Mechanical Failure,60.7,244,0
12-07-2024 10:13,Truck_9,29.2931,-63.656,346,Delivered,21.5,60.1,8.526478829,Clear,17,370,9,,70.8,259,0
24-10-2024 02:04,Truck_2,-67.4262,-107.5156,428,Delivered,29.1,55.9,0.500147985,Clear,34,176,2,,89.5,123,0
